brand,caliber,part_number,stock_quantity,pricing_status,pricing_confidence,recommended_price_eur,price_lower_bound_eur,price_upper_bound_eur,sell_time_display,median_days_to_sell,sell_time_lower_days,sell_time_upper_days,turnover_confidence,turnover_method,evidence_basis,active_evidence_count,historical_evidence_count,total_unique_evidence_count,historical_value_h,current_value_c,demand_index_d,scarcity_score_s,price_trend_p,demand_adjustment_eur,germany_price_eur,us_price_eur,virtual_price_eur,no_recommendation_reason,recommendation_reason,turnover_reason,active_pricing_caveat,canonical_inventory_id,inventory_uid
Rolex,1220,7631,2,PRICED,LOW,68.26,58.02,78.5,0-30 days,16.6,0,30,HIGH,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,8,3,11,59.06,53.73,1.0,0.75,0.1,1.66,73.26,105.43,68.26,,"Based on historical sold evidence (n=15 sale(s)). Price trend up (+10.0%), scarcity scarce (S=0.75).",Dated item-level sold observations support the exponential hazard estimate.,,rolex_1220_7631,iuid_35142f679b474587
Rolex,1220,7635,6,PRICED,LOW,52.61,31.57,73.65,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,26,0,26,,55.38,0.5,0.0,0.0,0.0,57.61,87.73,52.61,,"Based on active asking prices only (n=26 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.00).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_1220_7635,iuid_d82cf6c86a6e458f
Rolex,1225,7559,1,PRICED,LOW,43.57,26.14,61.0,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,1,0,1,,45.07,0.5,0.1667,0.0,0.0,48.57,77.52,43.57,,"Based on active asking prices only (n=1 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.17).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_1225_7559,iuid_cda1e5e867af48a7
Rolex,1225,7599,1,PRICED,MEDIUM,191.36,162.66,220.06,0-30 days,26.2,0,30,HIGH,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,1,3,4,183.63,339.04,1.0,0.6667,0.0,4.67,196.36,244.58,191.36,,"Based on historical sold evidence (n=25 sale(s)). Price trend flat (+0.0%), scarcity scarce (S=0.67).",Dated item-level sold observations support the exponential hazard estimate.,,rolex_1225_7599,iuid_9da558b172174f52
Rolex,1225,7640,1,PRICED,LOW,12.07,7.24,16.9,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,1,0,1,,12.48,0.5,0.1667,0.0,0.0,17.07,41.9,12.07,,"Based on active asking prices only (n=1 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.17).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_1225_7640,iuid_b01869bb0a3e43bc
Rolex,1240,7551,1,PRICED,LOW,95.44,57.26,133.62,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,1,0,1,,92.97,0.293,0.873,0.0,-1.0,100.44,136.14,95.44,,"Based on active asking prices only (n=1 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity scarce (S=0.87).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_1240_7551,iuid_0191338de8a94692
Rolex,1300,7737,1,PRICED,LOW,27.2,16.32,38.08,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,8,0,8,,27.78,0.293,0.3922,0.0,-0.28,32.2,59.01,27.2,,"Based on active asking prices only (n=8 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.39).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_1300_7737,iuid_8d933e9dd2ed4a8a
Rolex,1400,2913,1,PRICED,LOW,30.47,18.28,42.66,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,28,0,28,,31.81,0.6667,0.0,0.0,0.25,35.47,62.7,30.47,,"Based on active asking prices only (n=32 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.00).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_1400_2913,iuid_d9f498ed78c64658
Rolex,1400,2916,3,PRICED,LOW,48.46,29.08,67.84,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,8,0,8,,48.87,0.6667,0.3333,0.0,0.4,53.46,83.04,48.46,,"Based on active asking prices only (n=8 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.33).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_1400_2916,iuid_b3c39ef49975452d
Rolex,1400,2924,1,PRICED,LOW,53.39,32.03,74.75,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,2,0,2,,52.08,0.6667,0.6667,0.0,0.44,58.39,88.61,53.39,,"Based on active asking prices only (n=2 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity scarce (S=0.67).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_1400_2924,iuid_5b15be27f8a543dc
Rolex,1520,7864,2,PRICED,MEDIUM,79.9,47.94,111.86,31-90 days,47.1,31,90,MEDIUM,COMPARABLE_COHORT_HAZARD_FIT,ACTIVE_ONLY,7,0,7,,79.73,0.375,0.5833,0.0,-0.5,84.9,118.58,79.9,,"Based on active asking prices only (n=7 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.58).",Sell-time is estimated from comparable sold observations in the same brand and caliber cohort.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_1520_7864,iuid_edb99cb6b3b44493
Rolex,1520,7870,4,PRICED,LOW,51.57,43.83,59.31,31-90 days,56.2,31,90,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,22,1,23,50.0,46.04,0.7917,0.6667,0.0,0.74,56.57,86.56,51.57,,"Based on historical sold evidence (n=5 sale(s)). Price trend flat (+0.0%), scarcity scarce (S=0.67).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_1520_7870,iuid_439c4b0d239d4eb9
Rolex,1520,7873,1,PRICED,LOW,37.6,22.56,52.64,31-90 days,47.1,31,90,MEDIUM,COMPARABLE_COHORT_HAZARD_FIT,ACTIVE_ONLY,9,0,9,,38.16,0.375,0.4167,0.0,-0.24,42.6,70.77,37.6,,"Based on active asking prices only (n=9 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.42).",Sell-time is estimated from comparable sold observations in the same brand and caliber cohort.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_1520_7873,iuid_61b7bce665084f8c
Rolex,1520,7880,1,PRICED,LOW,30.77,18.46,43.08,31-90 days,47.1,31,90,MEDIUM,COMPARABLE_COHORT_HAZARD_FIT,ACTIVE_ONLY,18,0,18,,31.75,0.375,0.25,0.0,-0.19,35.77,63.04,30.77,,"Based on active asking prices only (n=18 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.25).",Sell-time is estimated from comparable sold observations in the same brand and caliber cohort.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_1520_7880,iuid_7a29d9a810b64e1b
Rolex,1520,7885,1,PRICED,LOW,41.74,25.04,58.44,31-90 days,47.1,31,90,MEDIUM,COMPARABLE_COHORT_HAZARD_FIT,ACTIVE_ONLY,11,0,11,,43.45,0.375,0.1667,0.0,-0.26,46.74,75.44,41.74,,"Based on active asking prices only (n=19 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.17).",Sell-time is estimated from comparable sold observations in the same brand and caliber cohort.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_1520_7885,iuid_320b6b340aa943c9
Rolex,1520,7901,2,PRICED,LOW,175.36,149.06,201.66,184-365 days,200.8,184,365,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,0,1,1,165.93,,0.7917,0.9167,0.0,2.52,180.36,226.49,175.36,,"Based on historical sold evidence (n=5 sale(s)). Price trend flat (+0.0%), scarcity scarce (S=0.92).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_1520_7901,iuid_8e5a5fd8abe446f3
Rolex,1520,7910,1,PRICED,MEDIUM,51.26,30.76,71.76,31-90 days,47.1,31,90,MEDIUM,COMPARABLE_COHORT_HAZARD_FIT,ACTIVE_ONLY,14,0,14,,52.46,0.375,0.3333,0.0,-0.32,56.26,86.21,51.26,,"Based on active asking prices only (n=14 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.33).",Sell-time is estimated from comparable sold observations in the same brand and caliber cohort.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_1520_7910,iuid_5cfc8fcaf46f4273
Rolex,1520,7911,6,PRICED,MEDIUM,35.16,29.89,40.43,31-90 days,78.1,31,90,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,18,2,20,33.33,27.05,0.9167,0.8333,0.0,0.72,40.16,68.0,35.16,,"Based on historical sold evidence (n=10 sale(s)). Price trend flat (+0.0%), scarcity scarce (S=0.83).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_1520_7911,iuid_0a335a6cd88742c8
Rolex,1520,7956,2,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_1520_7956,iuid_2348f56fa0bb4962
Rolex,1520,8051,7,PRICED,MEDIUM,62.36,53.01,71.71,0-30 days,16.1,0,30,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,50,2,52,59.35,63.41,1.0,0.75,0.0,1.52,67.36,98.75,62.36,,"Based on historical sold evidence (n=10 sale(s)). Price trend flat (+0.0%), scarcity scarce (S=0.75).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_1520_8051,iuid_f3ff24e98a174377
Rolex,1520,8061,2,PRICED,LOW,59.44,35.66,83.22,31-90 days,47.1,31,90,MEDIUM,COMPARABLE_COHORT_HAZARD_FIT,ACTIVE_ONLY,15,0,15,,62.41,0.375,0.0833,0.0,-0.37,64.44,95.45,59.44,,"Based on active asking prices only (n=31 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.08).",Sell-time is estimated from comparable sold observations in the same brand and caliber cohort.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_1520_8061,iuid_fe2ad9ead26d4478
Rolex,1520,8065,5,PRICED,LOW,144.37,86.62,202.12,31-90 days,47.1,31,90,MEDIUM,COMPARABLE_COHORT_HAZARD_FIT,ACTIVE_ONLY,8,0,8,,145.28,0.375,0.5,0.0,-0.91,149.37,191.46,144.37,,"Based on active asking prices only (n=8 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.50).",Sell-time is estimated from comparable sold observations in the same brand and caliber cohort.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_1520_8065,iuid_6996ad810d0d4aa7
Rolex,1520,8073,4,PRICED,LOW,52.21,31.33,73.09,31-90 days,47.1,31,90,MEDIUM,COMPARABLE_COHORT_HAZARD_FIT,ACTIVE_ONLY,17,0,17,,55.3,0.375,0.0,0.0,-0.33,57.21,87.28,52.21,,"Based on active asking prices only (n=33 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.00).",Sell-time is estimated from comparable sold observations in the same brand and caliber cohort.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_1520_8073,iuid_a39fe5add2584160
Rolex,1525,7950,31,PRICED,LOW,63.38,53.87,72.89,31-90 days,57.0,31,90,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,44,1,45,65.0,90.14,0.5,0.25,0.0,0.0,68.38,99.91,63.38,,"Based on historical sold evidence (n=5 sale(s)). Price trend flat (+0.0%), scarcity oversupplied (S=0.25).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_1525_7950,iuid_4de2efe5947e4ea2
Rolex,1525,7952,5,PRICED,MEDIUM,65.87,55.99,75.75,31-90 days,69.7,31,90,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,46,2,48,62.7,62.8,1.0,0.75,0.0,1.61,70.87,102.73,65.87,,"Based on historical sold evidence (n=15 sale(s)). Price trend flat (+0.0%), scarcity scarce (S=0.75).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_1525_7952,iuid_ffea51b14b854ac8
Rolex,1525,7955,8,PRICED,LOW,56.19,47.76,64.62,31-90 days,39.2,31,90,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,49,1,50,55.5,66.36,0.75,0.5,0.0,0.69,61.19,91.78,56.19,,"Based on historical sold evidence (n=5 sale(s)). Price trend flat (+0.0%), scarcity balanced (S=0.50).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_1525_7955,iuid_18d914c299754453
Rolex,1525,797,2,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_1525_797,iuid_1b239aa0a78f4ef0
Rolex,1525,8073,1,PRICED,LOW,51.88,31.13,72.63,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,15,0,15,,55.3,0.25,0.0,0.0,-0.66,56.88,86.91,51.88,,"Based on active asking prices only (n=31 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.00).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_1525_8073,iuid_0de6d37f2ce545c6
Rolex,1530,310,5,PRICED,MEDIUM,55.92,47.53,64.31,31-90 days,48.8,31,90,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,38,2,40,54.09,63.09,0.6957,0.7391,0.0,0.54,60.92,91.48,55.92,,"Based on historical sold evidence (n=10 sale(s)). Price trend flat (+0.0%), scarcity scarce (S=0.74).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_1530_310,iuid_0bdd7a1c549740e2
Rolex,1530,7826,3,PRICED,LOW,53.71,45.65,61.77,91-183 days,142.1,91,183,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,51,1,52,53.08,40.61,0.6957,0.5217,0.0,0.52,58.71,88.97,53.71,,"Based on historical sold evidence (n=10 sale(s)). Price trend flat (+0.0%), scarcity balanced (S=0.52).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_1530_7826,iuid_31f1240c25d74a88
Rolex,1530,7830,3,PRICED,LOW,27.5,16.5,38.5,0-30 days,23.7,0,30,MEDIUM,COMPARABLE_COHORT_HAZARD_FIT,ACTIVE_ONLY,6,0,6,,27.38,0.2826,0.6522,0.0,-0.3,32.5,59.34,27.5,,"Based on active asking prices only (n=6 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.65).",Sell-time is estimated from comparable sold observations in the same brand and caliber cohort.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_1530_7830,iuid_6e3550e720424df0
Rolex,1530,7841,2,PRICED,MEDIUM,62.02,52.72,71.32,0-30 days,16.1,0,30,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,43,2,45,59.35,78.71,0.8261,0.7826,0.0,1.0,67.02,98.37,62.02,,"Based on historical sold evidence (n=10 sale(s)). Price trend flat (+0.0%), scarcity scarce (S=0.78).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_1530_7841,iuid_13a77fc05795458e
Rolex,1530,7845,5,PRICED,LOW,30.02,18.01,42.03,0-30 days,23.7,0,30,MEDIUM,COMPARABLE_COHORT_HAZARD_FIT,ACTIVE_ONLY,7,0,7,,30.02,0.2826,0.6087,0.0,-0.33,35.02,62.2,30.02,,"Based on active asking prices only (n=7 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.61).",Sell-time is estimated from comparable sold observations in the same brand and caliber cohort.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_1530_7845,iuid_cc77667911804c81
Rolex,1530,7854,1,PRICED,LOW,20.18,12.11,28.25,0-30 days,23.7,0,30,MEDIUM,COMPARABLE_COHORT_HAZARD_FIT,ACTIVE_ONLY,8,0,8,,20.45,0.2826,0.4783,0.0,-0.22,25.18,51.08,20.18,,"Based on active asking prices only (n=8 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.48).",Sell-time is estimated from comparable sold observations in the same brand and caliber cohort.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_1530_7854,iuid_cc5a92bcd2394237
Rolex,1530,7863,1,PRICED,LOW,21.24,12.74,29.74,0-30 days,23.7,0,30,MEDIUM,COMPARABLE_COHORT_HAZARD_FIT,ACTIVE_ONLY,2,0,2,,20.8,0.2826,0.8261,0.0,-0.23,26.24,52.27,21.24,,"Based on active asking prices only (n=2 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity scarce (S=0.83).",Sell-time is estimated from comparable sold observations in the same brand and caliber cohort.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_1530_7863,iuid_d92cfc88516c4874
Rolex,1530,7865,1,PRICED,LOW,52.57,31.54,73.6,0-30 days,23.7,0,30,MEDIUM,COMPARABLE_COHORT_HAZARD_FIT,ACTIVE_ONLY,11,0,11,,53.74,0.2826,0.3913,0.0,-0.58,57.57,87.69,52.57,,"Based on active asking prices only (n=11 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.39).",Sell-time is estimated from comparable sold observations in the same brand and caliber cohort.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_1530_7865,iuid_41b9ff9c26ec470a
Rolex,1530,7869,3,PRICED,MEDIUM,35.58,30.24,40.92,0-30 days,13.9,0,30,HIGH,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,44,5,49,30.62,24.26,0.8696,0.8696,0.1,0.65,40.58,68.48,35.58,,"Based on historical sold evidence (n=25 sale(s)). Price trend up (+10.0%), scarcity scarce (S=0.87).",Dated item-level sold observations support the exponential hazard estimate.,,rolex_1530_7869,iuid_85ac4762afe94f78
